"Store Name","Product Name",Vendor,UPI,"Product Category","Product Main Image URL","Primary Licensor"
"DZ Dezigns","White with Pink Script Hat","DZ Dezigns",UPI2606182849,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/WHITESCRIPTHAT_aa895468-87ad-4f3d-b4bc-0c275e3efc85.jpg?v=1785899059,"DELTA ZETA"
"DZ Dezigns","White Hat with Pink DZ and Green Line","DZ Dezigns",UPI26061820971,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/WHITEHAT_37ae773e-7784-4b3d-80f1-a8373b1e5ee2.jpg?v=1785899057,"DELTA ZETA"
"DZ Dezigns","Pastel Pink DZ Alumna Decal","DZ Dezigns",UPI26061898412,"Promotional > Decals",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/pasteldecal_1e675bfd-42c2-449b-ac13-e4d0eff0107a.jpg?v=1785899034,"DELTA ZETA"
"DZ Dezigns","DZ Rose Hat","DZ Dezigns",UPI26061827691,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/rosehat_40e02d0e-4d27-483d-9a85-a54e514969c5.jpg?v=1785899043,"DELTA ZETA"
"DZ Dezigns","Embroidered Twill Beanie","DZ Dezigns",UPI2606180449,"Headwear > Beanies",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD201002-Grey-TW5003_318e1c77-632e-4de1-a008-1f221c89172b.jpg?v=1785898506,"DELTA ZETA"
"DZ Dezigns","Sandwash Crew","DZ Dezigns",UPI26061899211,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD201003-Maroon-7760_97380686-bc56-48f0-80b8-1bdd8fa0ff85.jpg?v=1785898508,"DELTA ZETA"
"DZ Dezigns","Snowflake Tee","DZ Dezigns",UPI26061869612,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD201004-White-3001_61876f81-29e3-4d3b-b785-a98c09c97daa.jpg?v=1785898510,"DELTA ZETA"
"DZ Dezigns","Snowflake Decal","DZ Dezigns",UPI2606183761,"Promotional > Stickers",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/hf_20260524_193335_58a56109-65ea-463e-9321-d4f73851fa30.png?v=1785898204,"DELTA ZETA"
"DZ Dezigns","Striped Scarf","DZ Dezigns",UPI26061858732,"Apparel > Scarves",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD201006-Maroon-STA02_4a93c174-3807-477e-aa77-182f751c3ebd.jpg?v=1785898513,"DELTA ZETA"
"DZ Dezigns","PJ Pants","DZ Dezigns",UPI2606186385,"Pajamas > Pajama bottom pants",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD201014-Red-DT2800_310b83c9-c4db-4a02-9da4-d4f3bc705141.jpg?v=1785898523,"DELTA ZETA"
"DZ Dezigns","Reindeer Games Crew","DZ Dezigns",UPI26061805293,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD201008-Forest-18000_67e9b510-3cbd-46f3-b245-564360428d1f.jpg?v=1785898515,"DELTA ZETA"
"DZ Dezigns","Stitch It Crew","DZ Dezigns",UPI26061812812,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD201009-Ash-18000_da3d8d8a-7988-4e81-8441-76f5028fc132.jpg?v=1785898517,"DELTA ZETA"
"DZ Dezigns","Script Hoodie","DZ Dezigns",UPI2606186257,"Sweatshirts > Hooded sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD201010-HSpDkGreen-18500_a07de2bd-420e-4e9f-a9bb-3a3b2c396707.jpg?v=1785898519,"DELTA ZETA"
"DZ Dezigns","Outside The Lines Hoodie","DZ Dezigns",UPI26061808491,"Sweatshirts > Hooded sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD201011-LightBlue-18500_50948626-73e5-445f-ab5f-cd205d6068e6.jpg?v=1785898521,"DELTA ZETA"
"DZ Dezigns","DZ Dad Tee","DZ Dezigns",UPI26061851371,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200704-Charcoal-5000_9afd6523-1537-469d-b562-de5622a3e6ee.jpg?v=1785898495,"DELTA ZETA"
"DZ Dezigns","DZ Dad Hat","DZ Dezigns",UPI26061886254,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200705-White-18202_81902801-939f-4e69-96e6-ded4b41ee107.jpg?v=1785898498,"DELTA ZETA"
"DZ Dezigns","DZ Mom Hat","DZ Dezigns",UPI26061885611,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200702-StoneGray-18202_1d350ddd-a29c-41c9-a577-d938d76269da.jpg?v=1785898491,"DELTA ZETA"
"DZ Dezigns","DZ Mom Tote","DZ Dezigns",UPI26061809772,"Bags > Market tote bags",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200703-LightPink-Q800_6a324bd7-42c7-4f23-b687-6b088be9cef1.jpg?v=1785898493,"DELTA ZETA"
"DZ Dezigns","DZ Mom Flowy Tee","DZ Dezigns",UPI2606185633,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD200701-White-8816_1e8e4feb-2c82-4df9-85f5-7efdaa29cb13.jpg?v=1785898489,"DELTA ZETA"
"DZ Dezigns","Gold Plated Script Necklace","DZ Dezigns",UPI26061803211,"Jewelry > Necklaces",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-ScriptNecklace_55ca458b-cffb-4ee5-82f8-b2c96cb963aa.jpg?v=1785898838,"DELTA ZETA"
"DZ Dezigns","Pastel Delta Zeta Tee","DZ Dezigns",UPI2606186769,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/uqkzhwAg_75369b77-c4a9-487a-af07-0bfcb10bff58.jpg?v=1785899053,"DELTA ZETA"
"DZ Dezigns","Sand DeeZee Crew","DZ Dezigns",UPI2606183025,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/5FOtMhxw_f1e4ce94-2dab-40dc-8d5b-03d1d6302d54.jpg?v=1785898266,"DELTA ZETA"
"DZ Dezigns","Girl Power","DZ Dezigns",UPI26061848171,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/04rL2gZg_75fcbd90-6f39-4783-ad68-f68bbe9f4915.jpg?v=1785898259,"DELTA ZETA"
"DZ Dezigns","Happy to be Deezee Tee","DZ Dezigns",UPI2606187953,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/WC9ZdIpA_985fa3b5-f8c5-4750-9b74-927db221b3d2.jpg?v=1785899055,"DELTA ZETA"
"DZ Dezigns","Deezee Butterfly Tank","DZ Dezigns",UPI2606182785,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/Or1oMszQ_8bb21b0a-9fc4-4705-b3f6-d1277078415a.jpg?v=1785899032,"DELTA ZETA"
"DZ Dezigns","Sky Blue Tie-Dye Tee","DZ Dezigns",UPI26061831692,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/FEKEIwA_7cb2d662-ed7b-4d3f-8426-6041dcdb89aa.jpg?v=1785898963,"DELTA ZETA"
"DZ Dezigns","Happy to be Deezee Hoodie","DZ Dezigns",UPI26061823693,"Sweatshirts > Hooded sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/A2mHIpkg_3dd80016-9422-41bc-979d-6067f24456c6.jpg?v=1785898269,"DELTA ZETA"
"DZ Dezigns","Butterfly Script","DZ Dezigns",UPI26061871051,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/R2-1J3iQ_68d6499e-7b19-4104-b257-2c33ce0915a4.jpg?v=1785899040,"DELTA ZETA"
"DZ Dezigns","Delta Zeta Angel Tank","DZ Dezigns",UPI26061855051,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/rpYvMCmw_b1fd5d46-9a2c-4dde-b5a7-8fb9965bbfc0.jpg?v=1785899045,"DELTA ZETA"
"DZ Dezigns","Light Blue Crew","DZ Dezigns",UPI26061851531,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/9k2GaR7Q_955474d5-35fb-4632-9644-752d781c5c0d.jpg?v=1785898267,"DELTA ZETA"
"DZ Dezigns","Black Crystal Tie-Dye Tee","DZ Dezigns",UPI2606187745,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/tUvfqT6w_db91d7b1-a9ae-42e4-9866-361a81041679.jpg?v=1785899049,"DELTA ZETA"
"DZ Dezigns","Banana Cream Tee","DZ Dezigns",UPI26061884651,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/umFQFFLw_4849d818-31af-464a-83e4-ea2f46d2e86b.jpg?v=1785899051,"DELTA ZETA"
"DZ Dezigns","Fire Tank","DZ Dezigns",UPI2606185521,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD210303-Black-1080_0b45669a-4de4-45b9-b3da-7d28c4fab811.jpg?v=1785898525,"DELTA ZETA"
"DZ Dezigns","Classic Cherry Tank","DZ Dezigns",UPI26061857131,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD210306-White-1080_c02b569b-39b1-4cae-888b-6a6b612f6bc8.jpg?v=1785898527,"DELTA ZETA"
"DZ Dezigns","Script Rolled Sleeve Tee","DZ Dezigns",UPI26061855534,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/hf_20260524_193656_833ae61a-5eff-48b2-8ddc-d131837c18a6.png?v=1785898220,"DELTA ZETA"
"DZ Dezigns","Dee Zee Leaf Decal","DZ Dezigns",UPI26061881132,"Promotional > Stickers",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_14921_4c2e0fbd-2b71-4af0-b908-5151086337ea.jpg?v=1785898968,"DELTA ZETA"
"DZ Dezigns","Truly Shadow Decal","DZ Dezigns",UPI26061834091,"Promotional > Stickers",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/hf_20260524_193422_ed3fd6f1-d816-4d1c-91b2-f8aa389ac67d.png?v=1785898208,"DELTA ZETA"
"DZ Dezigns","Leaf Letter Button","DZ Dezigns",UPI26061886092,"Promotional > Pin-back buttons",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/hf_20260524_193307_acf114c6-46c1-49b6-9633-69bdce521d02.png?v=1785898201,"DELTA ZETA"
"DZ Dezigns","Pink Classic Button","DZ Dezigns",UPI26061856011,"Promotional > Pin-back buttons",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_15001_fe809a38-2e60-4f4f-9d39-3f0c1a971731.jpg?v=1785898970,"DELTA ZETA"
"DZ Dezigns","Dee Zee Pink and Grey Pen","DZ Dezigns",UPI26061804491,"Office products > Pens",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_15031_37745ad4-bb35-47b1-a557-0595fc870502.jpg?v=1785898972,"DELTA ZETA"
"DZ Dezigns","Square Decal","DZ Dezigns",UPI26061887691,"Promotional > Stickers",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/hf_20260524_193439_4f57b7bb-e2c3-4dfc-88a1-9b4fd18c63e9.png?v=1785898210,"DELTA ZETA"
"DZ Dezigns","DZ Rose Decal","DZ Dezigns",UPI2606180145,"Promotional > Stickers",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_15111_e0ce1da5-9e9d-4e61-8481-87f5eaed5044.jpg?v=1785898974,"DELTA ZETA"
"DZ Dezigns","Classic Truly Button","DZ Dezigns",UPI26061850572,"Promotional > Pin-back buttons",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_15131_1_249abc12-e03d-447a-820b-55f38af09e7c.jpg?v=1785898976,"DELTA ZETA"
"DZ Dezigns","Leaves Notepad","DZ Dezigns",UPI2606182753,"Paper/print goods > Note pads",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_15141_2e1d9e6a-d3a7-4d70-862d-ce8b5425957e.jpg?v=1785898978,"DELTA ZETA"
"DZ Dezigns","Crest Crew","DZ Dezigns",UPI26061807691,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD210401-PRM3500-PigmentBlack_d9dd6176-5161-4ba8-bbfe-24d3890a0279.jpg?v=1785898529,"DELTA ZETA"
"DZ Dezigns","Crest Alumna Sweatshirt","DZ Dezigns",UPI26061820331,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD210402-PRM3500-Sandstone_03a222b1-7d7c-42ba-9252-9cf1b86b7ef1.jpg?v=1785898532,"DELTA ZETA"
"DZ Dezigns","Crest Hoodie","DZ Dezigns",UPI2606184209,"Sweatshirts > Hooded sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD210403-18500-White-Back_481d6143-1c4e-4cd5-ab5f-dfd2a8abd5da.jpg?v=1785898534,"DELTA ZETA"
"DZ Dezigns","Established Beanie","DZ Dezigns",UPI26061886892,"Headwear > Beanies",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD210408-SP15-Forest-EMB_45c9d9e7-fce8-4900-b8ac-227d52a0795d.jpg?v=1785898543,"DELTA ZETA"
"DZ Dezigns","Alumna Hooded Cardigan","DZ Dezigns",UPI2606182993,"Apparel > Sweaters",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD210409-DT156-GreyFrost-EMB_a5238fcd-efe9-40c8-a8af-c461fc6ff9cd.jpg?v=1785898545,"DELTA ZETA"
"DZ Dezigns","Hooded Cardigan","DZ Dezigns",UPI26061819371,"Apparel > Sweaters",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD210410-DT156-BlackFrost-EMB_da5aaf72-5bf8-4c27-b240-5951526a190f.jpg?v=1785898548,"DELTA ZETA"
"DZ Dezigns","Large Letter Sweatshirt","DZ Dezigns",UPI2606187041,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD210411-18000-MilitaryGreen_77977d01-c631-4e05-8810-40b38e28d246.jpg?v=1785898550,"DELTA ZETA"
"DZ Dezigns","Alumna Large Letter Sweatshirt","DZ Dezigns",UPI26061811691,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD210412-18000-MilitaryGreen_df7ef67a-7d37-4bc5-b047-f61871f13463.jpg?v=1785898552,"DELTA ZETA"
"DZ Dezigns","Crest Button","DZ Dezigns",UPI26061898571,"Promotional > Pin-back buttons",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD210413-Button_293c50c0-4ebc-4089-91c0-3799e0ab9958.jpg?v=1785898555,"DELTA ZETA"
"DZ Dezigns","Established Square Decal",ShopPhiDE,UPI26061885291,"Promotional > Decals",https://cdn.shopify.com/s/files/1/0052/8321/7498/products/DZD210414-Sticker.jpg?v=1633539428,"DELTA ZETA"
"DZ Dezigns","Delta Zeta Block Hat","DZ Dezigns",UPI2606184897,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD210404-BA703-Navy-EMB_2b04ccb9-7ced-4aef-9f69-96b54d102cf6.jpg?v=1785898537,"DELTA ZETA"
"DZ Dezigns","DZ Letter Hat","DZ Dezigns",UPI26061869292,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD210404-BA703-Olive-EMB_d758f1f7-a216-47e9-9344-1f4a83254421.jpg?v=1785898539,"DELTA ZETA"
"DZ Dezigns","Alumna Script Hats","DZ Dezigns",UPI2606184657,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD210407-BA703-Olive-EMB_a17ba5bc-0303-4f0a-bf5c-33d07fcb2489.jpg?v=1785898541,"DELTA ZETA"
"DZ Dezigns","Delta Zeta Mom Tee","DZ Dezigns",UPI260618403021,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DTD200701-3001-White_af4306cb-a39e-43c3-ae26-9f5015d92829.jpg?v=1785898323,"DELTA ZETA"
"DZ Dezigns","Classic Truly Decal","DZ Dezigns",UPI26061897109,"Promotional > Stickers",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_2119_d551bbbc-542f-4350-b8d5-ec3fa40bb7cd.jpg?v=1785898980,"DELTA ZETA"
"DZ Dezigns","MINT HAT","DZ Dezigns",UPI260618067020,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/IMG_2184_7de11255-ca3a-4284-bb65-9e321142822f.jpg?v=1785898983,"DELTA ZETA"
"DZ Dezigns","Shadow Block Sweatshirt","DZ Dezigns",UPI260618193416,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-220001-LTPINK-18000_537f18ac-d57e-4060-afcd-0c88f2928984.jpg?v=1785898557,"DELTA ZETA"
"DZ Dezigns","Zapped Yellow Tee","DZ Dezigns",UPI260618230210,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-220002-YELLOWHZ-5000_6a7e4984-07dd-4ee8-8c3e-230a70ba24ff.jpg?v=1785898559,"DELTA ZETA"
"DZ Dezigns","Floral Trio","DZ Dezigns",UPI260618838217,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-220003-MINTGREEN-5000_0472bbfa-941c-4209-89e3-12bcbb941555.jpg?v=1785898561,"DELTA ZETA"
"DZ Dezigns","I Am Enough Tote","DZ Dezigns",UPI260618044611,"Bags > Market tote bags",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-220004-WHITE-Q800_098e48cb-5e6b-4201-b29c-81893cb3bcb4.jpg?v=1785898563,"DELTA ZETA"
"DZ Dezigns","Two Tone Delta Zeta Hat","DZ Dezigns",UPI260618019018,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-220005-WHITE-VC300A-EMB_f8796056-001d-4b2e-bde2-02723049caaf.jpg?v=1785898565,"DELTA ZETA"
"DZ Dezigns","Trucker Hat","The Kappa Collection",UPI260618172612,"Headwear > Billed hats",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-220007-PINK-6006W-EMB_0544a52b-fffa-4622-aa02-84b625d017a4.jpg?v=1785898567,"DELTA ZETA"
"DZ Dezigns","Script Meets Print","DZ Dezigns",UPI260618067021,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-220009-SOFTCREAM-3001_144b36ef-32af-4537-b18b-3fed2a6f2748.jpg?v=1785898569,"DELTA ZETA"
"DZ Dezigns","Offline Tee","DZ Dezigns",UPI260618353419,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-220010-CHARCOAL-6413_3be0adfa-604c-43b5-9f4b-f47df805b414.jpg?v=1785898572,"DELTA ZETA"
"DZ Dezigns","Always Crop Tank","DZ Dezigns",UPI260618327815,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-220011-MAUVE-6682_52c36a46-c564-4d6a-a2bc-3b75d895f8f4.jpg?v=1785898575,"DELTA ZETA"
"DZ Dezigns","Four Star Slouchy Tee","DZ Dezigns",UPI260618150215,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-220012-BLACK-8816_6445ea37-fa71-4bfc-8144-8e2f3a2bab08.jpg?v=1785898577,"DELTA ZETA"
"DZ Dezigns","Unicorn Hoodie","DZ Dezigns",UPI260618607811,"Sweatshirts > Hooded sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-220013-UNICORN-CD8600_1_f7c1981e-ed17-4001-86b9-645a6ad057f4.jpg?v=1785898579,"DELTA ZETA"
"DZ Dezigns","Butterfly Ring Tank","DZ Dezigns",UPI260618475015,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD-220014-WHITE-8809_01755c89-b577-42ad-aed2-bf0b8fc96413.jpg?v=1785898581,"DELTA ZETA"
"DZ Dezigns","Love Peace Tee","DZ Dezigns",UPI260618051011,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD2202138-CHAMBRAY-1717_4b84de34-2f5b-4ea2-8e4b-86b50c11ccf2.jpg?v=1785898626,"DELTA ZETA"
"DZ Dezigns","Happy Hanukkah Tee","DZ Dezigns",UPI260618875015,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD2202139-WHITE-1717_42abffdb-14ac-4b0f-9efc-559dceb53bb2.jpg?v=1785898628,"DELTA ZETA"
"DZ Dezigns","Merry and Bright Tee","DZ Dezigns",UPI260618215815,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD2202141-CRIMSON-1717_47affea6-a8f5-4fd7-be83-1b30550e56eb.jpg?v=1785898635,"DELTA ZETA"
"DZ Dezigns","Stitch It T-Shirt","DZ Dezigns",UPI260618591814,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD2202144-EMERALD-1717_926a2224-8f86-4a51-95c6-112bddc7a3eb.jpg?v=1785898641,"DELTA ZETA"
"DZ Dezigns","Reindeer Game Crewneck","DZ Dezigns",UPI260618815811,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD2202148-RED-18000_6d4bbc02-0a3c-4fcb-a75a-5eb7f553ed2f.jpg?v=1785898650,"DELTA ZETA"
"DZ Dezigns","Delta Zeta Angel","DZ Dezigns",UPI260618807813,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD2202149-RED-18000_dd7b57ca-c60b-46b6-b32c-09128428e99e.jpg?v=1785898652,"DELTA ZETA"
"DZ Dezigns","Merry and Bright Crewneck","DZ Dezigns",UPI260618174217,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD2202150-FOREST-18000_e4a5fa4b-3e68-4491-a2c6-64969f1117ed.jpg?v=1785898656,"DELTA ZETA"
"DZ Dezigns","Be Bold Sisterhood Tee","DZ Dezigns",UPI260618564615,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220215-LEAF-3001_0c4663da-2adb-4156-b926-220df37dfb1d.jpg?v=1785898672,"DELTA ZETA"
"DZ Dezigns","1902 Crest Crewneck","DZ Dezigns",UPI260618503820,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220216-LIGHTPINK-18000_0123c7f3-0192-46fb-a110-47b5622637ed.jpg?v=1785898674,"DELTA ZETA"
"DZ Dezigns","Diamond in the Rough Crewneck","DZ Dezigns",UPI260618041415,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220217-MILITARYGREEN-18000_853e0030-c3e6-49f6-a72e-12d29c852b96.jpg?v=1785898677,"DELTA ZETA"
"DZ Dezigns","DeeZee Pennant Tee","DZ Dezigns",UPI260618801411,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220218-EVERGREEN-3001_13af1474-6458-49d5-8d71-9b9cb532c1d2.jpg?v=1785898678,"DELTA ZETA"
"DZ Dezigns","Ivory Seal Long Sleeve","DZ Dezigns",UPI260618079817,"Shirts > Long sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220219-IVORY-6014_74f812b8-9703-4749-a62a-a0d4703b5348.jpg?v=1785898680,"DELTA ZETA"
"DZ Dezigns","Be Bold Crest Crewneck","DZ Dezigns",UPI260618867012,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220220-ASH-18000_a1b5a0ac-0fdd-4a70-9189-9172bf69f890.jpg?v=1785898682,"DELTA ZETA"
"DZ Dezigns","Record Crewneck","DZ Dezigns",UPI260618502215,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220221-HTHRSPRTDRK-18000_b653e041-1f15-4ac3-988c-44e318b2d7d1.jpg?v=1785898685,"DELTA ZETA"
"DZ Dezigns","Print to Script High Neck Tank","DZ Dezigns",UPI260618987014,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220222-DKGREYHTR-8809_ee3d158a-4e58-4360-8547-535e663aff85.jpg?v=1785898687,"DELTA ZETA"
"DZ Dezigns","Bottle Cap Tee","DZ Dezigns",UPI260618729417,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220223-ATHHTHR-3001CVC_5fc8e077-685e-4f14-b3e2-8a49f520f0a7.jpg?v=1785898689,"DELTA ZETA"
"DZ Dezigns","Print to Script Hoodie","DZ Dezigns",UPI260618935813,"Sweatshirts > Hooded sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220224-HTRGREY-JHA001_0bb40bf4-e248-411a-a23a-fd966c241ca1.jpg?v=1785898691,"DELTA ZETA"
"DZ Dezigns","Varsity Hoodie","DZ Dezigns",UPI260618598215,"Sweatshirts > Hooded sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220225-HOTPINK-JHA001_1_8b1b7785-8475-4eed-bcd5-038dd77fbc58.jpg?v=1785898693,"DELTA ZETA"
"DZ Dezigns","Print to Script Tee","DZ Dezigns",UPI260618527811,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220226-PINK-3001_b9d051f9-06b2-4d9d-9bad-5ac4c122b09a.jpg?v=1785898695,"DELTA ZETA"
"DZ Dezigns","Be Bold Crest Crewneck","DZ Dezigns",UPI260618011015,"Sweatshirts > Crewneck sweatshirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220227-LIGHTPINK-18000_94e6f5a6-7ffc-4f09-aafd-9c1b609e0fe1.jpg?v=1785898697,"DELTA ZETA"
"DZ Dezigns","Varsity Long Sleeve","DZ Dezigns",UPI260618459020,"Shirts > Long sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220228-NAVY-6014_7a887c59-2c89-4204-8ecc-5459ef1697e4.jpg?v=1785898699,"DELTA ZETA"
"DZ Dezigns","Vintage Emblem Tee","DZ Dezigns",UPI260618585420,"Shirts > Short sleeve t-shirts",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220229-VINTAGEWHITE-3001_8ab9ad59-d620-4f89-8055-6c3d88283701.jpg?v=1785898701,"DELTA ZETA"
"DZ Dezigns","Local Team Tank","DZ Dezigns",UPI260618363015,"Shirts > Tank tops",https://cdn.shopify.com/s/files/1/0052/8321/7498/files/DZD220230-SHIRAZ-5033_e125d0e1-733b-4b0d-942c-5d6b36447569.jpg?v=1785898703,"DELTA ZETA"
